scan_id,barrel,land,bullet,operator,machine,round,unique_id
Barrel Green-Land 1-Bullet 1-Mya-Sneox2-Round 5,Barrel Green,Land 1,Bullet 1,Mya,Sneox2,Round 5,NA
Barrel Green-Land 2-Bullet 1-Mya-Sneox2-Round 5,Barrel Green,Land 2,Bullet 1,Mya,Sneox2,Round 5,NA
Barrel Green-Land 3-Bullet 1-Mya-Sneox2-Round 5,Barrel Green,Land 3,Bullet 1,Mya,Sneox2,Round 5,NA
Barrel Green-Land 4-Bullet 1-Mya-Sneox2-Round 5,Barrel Green,Land 4,Bullet 1,Mya,Sneox2,Round 5,NA
Barrel Green-Land 5-Bullet 1-Mya-Sneox2-Round 5,Barrel Green,Land 5,Bullet 1,Mya,Sneox2,Round 5,NA
Barrel Green-Land 6-Bullet 1-Mya-Sneox2-Round 5,Barrel Green,Land 6,Bullet 1,Mya,Sneox2,Round 5,NA
Barrel Green-Land 1-Bullet 2-Mya-Sneox2-Round 5,Barrel Green,Land 1,Bullet 2,Mya,Sneox2,Round 5,NA
Barrel Green-Land 2-Bullet 2-Mya-Sneox2-Round 5,Barrel Green,Land 2,Bullet 2,Mya,Sneox2,Round 5,NA
Barrel Green-Land 3-Bullet 2-Mya-Sneox2-Round 5,Barrel Green,Land 3,Bullet 2,Mya,Sneox2,Round 5,NA
Barrel Green-Land 4-Bullet 2-Mya-Sneox2-Round 5,Barrel Green,Land 4,Bullet 2,Mya,Sneox2,Round 5,NA
Barrel Green-Land 5-Bullet 2-Mya-Sneox2-Round 5,Barrel Green,Land 5,Bullet 2,Mya,Sneox2,Round 5,NA
Barrel Green-Land 6-Bullet 2-Mya-Sneox2-Round 5,Barrel Green,Land 6,Bullet 2,Mya,Sneox2,Round 5,NA
Barrel Green-Land 1-Bullet 3-Mya-Sneox2-Round 5,Barrel Green,Land 1,Bullet 3,Mya,Sneox2,Round 5,NA
Barrel Green-Land 2-Bullet 3-Mya-Sneox2-Round 5,Barrel Green,Land 2,Bullet 3,Mya,Sneox2,Round 5,NA
Barrel Green-Land 3-Bullet 3-Mya-Sneox2-Round 5,Barrel Green,Land 3,Bullet 3,Mya,Sneox2,Round 5,NA
Barrel Green-Land 4-Bullet 3-Mya-Sneox2-Round 5,Barrel Green,Land 4,Bullet 3,Mya,Sneox2,Round 5,NA
Barrel Green-Land 5-Bullet 3-Mya-Sneox2-Round 5,Barrel Green,Land 5,Bullet 3,Mya,Sneox2,Round 5,NA
Barrel Green-Land 6-Bullet 3-Mya-Sneox2-Round 5,Barrel Green,Land 6,Bullet 3,Mya,Sneox2,Round 5,NA
